"time","x"
"2016-07-10 17:00:00",0.468025307217174
"2016-07-10 18:00:00",0.470930683426732
"2016-07-10 19:00:00",0.447848493925622
"2016-07-10 20:00:00",0.475827975223421
"2016-07-10 21:00:00",0.488932410689548
"2016-07-10 22:00:00",0.429235427837098
"2016-07-10 23:00:00",0.48882007695165
"2016-07-11 00:00:00",0.481608097555541
"2016-07-11 01:00:00",0.47555633137076
"2016-07-11 02:00:00",0.473555641209696
"2016-07-11 03:00:00",0.469297736635145
"2016-07-11 04:00:00",0.462024644637419
"2016-07-11 05:00:00",0.470427017966817
"2016-07-11 06:00:00",0.434817610574365
"2016-07-11 07:00:00",0.371806583030661
"2016-07-11 08:00:00",0.4509804
"2016-07-11 09:00:00",0.4509804
"2016-07-11 10:00:00",0.500013978479447
"2016-07-11 11:00:00",0.503093189264949
"2016-07-11 12:00:00",0.448765804276019
"2016-07-11 13:00:00",0.476253047788954
"2016-07-11 14:00:00",0.457568769768967
"2016-07-11 15:00:00",0.48077217501106
"2016-07-11 16:00:00",0.477054860148889
"2016-07-11 17:00:00",0.487424089131981
"2016-07-11 18:00:00",0.475456047376989
"2016-07-11 19:00:00",0.500960666863703
"2016-07-11 20:00:00",0.475056898914499
"2016-07-11 21:00:00",0.477485706287624
"2016-07-11 22:00:00",0.49684684994807
"2016-07-11 23:00:00",0.475863729589942
"2016-07-12 00:00:00",0.479817997972617
"2016-07-12 01:00:00",0.45055368078932
"2016-07-12 02:00:00",0.482678014110276
"2016-07-12 03:00:00",0.469926019341215
"2016-07-12 04:00:00",0.462029364789556
"2016-07-12 05:00:00",0.502322532442417
"2016-07-12 06:00:00",0.502965192232967
"2016-07-12 07:00:00",0.432760540151962
"2016-07-12 08:00:00",0.397011580140864
"2016-07-12 09:00:00",0.452473448506284
"2016-07-12 10:00:00",0.444389284888845
